model,task,decode_batch,team_size,rounds,carry_history,run_id,n_queries,per_query_energy_j,per_query_in_tok,per_query_out_tok,wall_latency_s
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,30,3,0,0,32,8521.438,243355.6,14896.5,914.38
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,2,3,0,1,32,333.065,2020.0,808.8,35.77
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,5,3,0,1,32,581.712,8158.9,2025.1,62.71
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,10,3,0,1,32,1135.884,26895.0,4051.4,122.59
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,20,3,0,1,32,3342.296,94078.8,7422.4,359.44
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,30,3,0,1,32,7126.871,202100.7,11572.0,764.61
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,2,3,0,1,32,393.529,1914.5,1126.0,42.39
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,5,3,0,1,32,659.551,8380.9,3054.2,70.97
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,10,3,0,1,32,1498.253,28696.6,5932.3,161.1
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,20,3,0,1,32,4395.566,104648.1,11573.2,472.4
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,30,3,0,1,32,9002.416,227102.8,16857.1,966.1
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,2,3,0,1,32,419.72,2623.2,1523.6,45.07
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,5,3,0,1,32,676.175,10089.8,2928.6,72.9
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,10,3,0,1,32,1456.216,31651.9,5608.9,156.76
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,20,3,0,1,32,3953.714,108542.5,9508.2,425.18
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,30,3,0,1,32,8485.699,230790.0,14562.3,910.37
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,2,3,0,2,32,173.995,1999.1,717.3,18.91
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,5,3,0,2,32,579.964,8141.4,1959.8,62.45
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,10,3,0,2,32,1120.352,26428.4,3751.8,120.75
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,20,3,0,2,32,3389.63,94218.8,7283.9,364.44
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,30,3,0,2,32,6936.254,201126.6,10370.1,744.23
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,2,3,0,2,32,395.323,1863.8,1154.7,42.48
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,5,3,0,2,32,698.607,8261.6,3090.7,75.08
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,10,3,0,2,32,1403.804,28078.1,5407.3,150.94
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,20,3,0,2,32,4260.293,102298.1,11204.3,457.49
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,30,3,0,2,32,9087.095,222718.1,17677.4,974.95
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,2,3,0,2,32,404.586,3156.8,1036.2,43.55
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,5,3,0,2,32,635.404,11250.5,2738.3,68.3
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,10,3,0,2,32,1361.265,33317.5,4936.8,146.55
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,20,3,0,2,32,3843.59,110827.5,8762.2,413.01
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,30,3,0,2,32,8033.455,232317.1,13626.1,861.98
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,2,3,0,0,32,300.256,1991.5,771.1,33.29
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,5,3,0,0,32,543.689,8183.3,2185.2,58.49
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,10,3,0,0,32,1112.201,26872.8,3972.4,119.51
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,20,3,0,0,32,3469.99,94021.9,7706.3,372.39
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,30,3,0,0,32,7239.858,202036.8,11038.7,776.35
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,2,3,0,0,32,395.652,1887.6,1128.8,42.67
